ID	Mean_Schneider_Entropy	Strain_count	Cluster_Number	Conservation	Conservation_Results
WP_017806256	0	88	5705	1	Conservation Score > 0.95, less than 120 strains
WP_017806257	0.005922874992006796	95	3694	0.9940771250079932	Conservation Score > 0.95, less than 120 strains
WP_017806258	0.008689800364631838	95	3746	0.99131019963536815	Conservation Score > 0.95, less than 120 strains
WP_017806259	0.0026431493503739334	88	1985	0.9973568506496261	Conservation Score > 0.95, less than 120 strains
WP_017806260	2.46581756922279e-4	88	2578	0.9997534182430777	Conservation Score > 0.95, less than 120 strains
WP_017806262	0.007390199626112684	95	2969	0.9926098003738874	Conservation Score > 0.95, less than 120 strains
WP_017806263	0.08224418283953341	88	777	0.9177558171604666	Conservation Score > 0.80, less than 120 strains
WP_017806264	0.18402569476049435	89	1314	0.8159743052395056	Conservation Score > 0.80, less than 120 strains
WP_017806265	0.19598789217156948	89	1339	0.8040121078284306	Conservation Score > 0.80, less than 120 strains
WP_017806266	0	1	5232	1	Conservation Score > 0.95, less than 120 strains
WP_017806267	0.06990250145856321	6	3350	0.9300974985414368	Conservation Score > 0.80, less than 120 strains
WP_017806268	0.21601506292860326	91	166	0.7839849370713967	Conservation Score < 0.80, less than 120 strains
WP_017806269	0.20365207085145154	88	1349	0.7963479291485485	Conservation Score < 0.80, less than 120 strains
WP_017806270	0.011485826047914045	80	1916	0.988514173952086	Conservation Score > 0.95, less than 120 strains
WP_017806271	0.002340115059620582	88	1644	0.9976598849403794	Conservation Score > 0.95, less than 120 strains
WP_017806272	0.01060957108196855	95	3754	0.9893904289180314	Conservation Score > 0.95, less than 120 strains
WP_017806273	3.557360424723887e-4	88	5166	0.9996442639575276	Conservation Score > 0.95, less than 120 strains
WP_017806274	0.0023182919715782195	88	3932	0.9976817080284218	Conservation Score > 0.95, less than 120 strains
WP_017806275	2.867323634280426e-4	88	2951	0.999713267636572	Conservation Score > 0.95, less than 120 strains
WP_017806276	0.005828152043348652	95	552	0.9941718479566514	Conservation Score > 0.95, less than 120 strains
WP_017806277	0.00144327748857589	87	2937	0.9985567225114241	Conservation Score > 0.95, less than 120 strains
WP_017806280	0.007025725351208252	87	687	0.9929742746487917	Conservation Score > 0.95, less than 120 strains
WP_017806282	0.0023252320566952713	5	4049	0.9976747679433047	Conservation Score > 0.95, less than 120 strains
WP_017806283	0.0016268172883501224	88	1383	0.9983731827116499	Conservation Score > 0.95, less than 120 strains
WP_017806284	0.007845813797039972	94	4966	0.99215418620296	Conservation Score > 0.95, less than 120 strains
WP_017806285	0.012743947277942619	95	1495	0.9872560527220574	Conservation Score > 0.95, less than 120 strains
WP_017806286	0.03221313490705909	94	1862	0.9677868650929409	Conservation Score > 0.95, less than 120 strains
WP_017806287	6.326694210544504e-4	88	3417	0.9993673305789456	Conservation Score > 0.95, less than 120 strains
WP_017806288	0	88	4880	1	Conservation Score > 0.95, less than 120 strains
WP_017806289	0.0018209134492382182	86	1976	0.9981790865507618	Conservation Score > 0.95, less than 120 strains
WP_017806290	0.18931012661707286	89	2989	0.8106898733829271	Conservation Score > 0.80, less than 120 strains
WP_017806291	0.006752297752091622	95	334	0.9932477022479084	Conservation Score > 0.95, less than 120 strains
WP_017806292	0.1600134489992127	122	2776	0.8399865510007873	Conservation Score > 0.80, more than 120 strains
WP_017806293	0.011794606464910562	100	2159	0.9882053935350894	Conservation Score > 0.95, less than 120 strains
WP_017806294	0.005025215345349837	88	715	0.9949747846546502	Conservation Score > 0.95, less than 120 strains
WP_017806295	0.01170634497171229	95	1743	0.9882936550282877	Conservation Score > 0.95, less than 120 strains
WP_017806296	0.006215150531067502	87	1036	0.9937848494689325	Conservation Score > 0.95, less than 120 strains
WP_017806297	0.0017634973205853562	88	3771	0.9982365026794147	Conservation Score > 0.95, less than 120 strains
WP_017806298	0.14090257665364816	89	3868	0.8590974233463519	Conservation Score > 0.80, less than 120 strains
WP_017806299	0.005161646319504642	94	1704	0.9948383536804953	Conservation Score > 0.95, less than 120 strains
WP_017806300	0.008677331532815195	88	2367	0.9913226684671848	Conservation Score > 0.95, less than 120 strains
WP_017806301	0.018699766983896866	84	3440	0.9813002330161031	Conservation Score > 0.95, less than 120 strains
WP_017806302	0.19070713352193092	89	2142	0.8092928664780691	Conservation Score > 0.80, less than 120 strains
WP_017806303	0.003734516269033711	87	4023	0.9962654837309662	Conservation Score > 0.95, less than 120 strains
WP_017806304	0.015576027389034654	86	2872	0.9844239726109654	Conservation Score > 0.95, less than 120 strains
WP_017806305	6.772684277891489e-4	88	172	0.9993227315722109	Conservation Score > 0.95, less than 120 strains
WP_017806307	0.004495777722968435	88	1918	0.9955042222770316	Conservation Score > 0.95, less than 120 strains
WP_017806310	0.007239781290341145	94	1011	0.9927602187096588	Conservation Score > 0.95, less than 120 strains
WP_017806311	0	5	4904	1	Conservation Score > 0.95, less than 120 strains
WP_017806314	0.005385697450219241	95	879	0.9946143025497808	Conservation Score > 0.95, less than 120 strains
WP_017806315	0.008113817931121604	94	650	0.9918861820688784	Conservation Score > 0.95, less than 120 strains
WP_017806317	0.1430348540003198	109	2991	0.8569651459996802	Conservation Score > 0.80, less than 120 strains
WP_017806318	0.002258144235026787	86	1705	0.9977418557649732	Conservation Score > 0.95, less than 120 strains
WP_017806319	0.0023671708213066933	87	2060	0.9976328291786933	Conservation Score > 0.95, less than 120 strains
WP_017806320	0.009144716986068991	95	2094	0.990855283013931	Conservation Score > 0.95, less than 120 strains
WP_017806321	0.0017641455607068524	95	697	0.9982358544392932	Conservation Score > 0.95, less than 120 strains
WP_017806322	0.003452019594277284	88	5781	0.9965479804057227	Conservation Score > 0.95, less than 120 strains
WP_017806326	0.003683626547628844	87	2774	0.9963163734523711	Conservation Score > 0.95, less than 120 strains
WP_017806327	0.0045080431287147045	88	4062	0.9954919568712853	Conservation Score > 0.95, less than 120 strains
WP_017806328	0.0032846345885847355	87	555	0.9967153654114153	Conservation Score > 0.95, less than 120 strains
WP_017806329	9.261460863557868e-4	84	2316	0.9990738539136442	Conservation Score > 0.95, less than 120 strains
WP_017806330	0	1	2128	1	Conservation Score > 0.95, less than 120 strains
WP_017806332	0.0010173061015037212	88	3664	0.9989826938984963	Conservation Score > 0.95, less than 120 strains
WP_017806333	8.939792031948595e-4	88	3953	0.9991060207968051	Conservation Score > 0.95, less than 120 strains
WP_017806334	0.0044239835272084065	91	968	0.9955760164727916	Conservation Score > 0.95, less than 120 strains
WP_017806335	0.015232674075620477	23	2801	0.9847673259243795	Conservation Score > 0.95, less than 120 strains
WP_017806336	0.13236017873823078	88	3886	0.8676398212617692	Conservation Score > 0.80, less than 120 strains
WP_017806337	0.07276478043869869	95	883	0.9272352195613013	Conservation Score > 0.80, less than 120 strains
WP_017806338	0.17327173591964212	95	1550	0.8267282640803579	Conservation Score > 0.80, less than 120 strains
WP_017806339	0.004136061132358241	95	5062	0.9958639388676418	Conservation Score > 0.95, less than 120 strains
WP_017806340	0.020855266559637684	95	2601	0.9791447334403623	Conservation Score > 0.95, less than 120 strains
WP_017806341	0.18886070286618895	96	1274	0.811139297133811	Conservation Score > 0.80, less than 120 strains
WP_017806342	5.20522314358078e-4	94	1480	0.9994794776856419	Conservation Score > 0.95, less than 120 strains
WP_017806343	8.993606871077518e-4	88	2243	0.9991006393128923	Conservation Score > 0.95, less than 120 strains
WP_017806344	0.0031854670557540975	87	395	0.9968145329442459	Conservation Score > 0.95, less than 120 strains
WP_017806346	0.0382557147054507	86	1482	0.9617442852945493	Conservation Score > 0.95, less than 120 strains
WP_017806347	0.00408837878024642	88	1826	0.9959116212197536	Conservation Score > 0.95, less than 120 strains
WP_017806348	0.007044878154932711	87	791	0.9929551218450673	Conservation Score > 0.95, less than 120 strains
WP_017806350	0.011772141281330552	94	854	0.9882278587186695	Conservation Score > 0.95, less than 120 strains
WP_017806351	0.003722908864716373	87	4152	0.9962770911352836	Conservation Score > 0.95, less than 120 strains
WP_017806352	0.0024754566172408093	87	2762	0.9975245433827592	Conservation Score > 0.95, less than 120 strains
WP_017806353	0.015131943846718109	43	3209	0.9848680561532819	Conservation Score > 0.95, less than 120 strains
WP_017806354	0.006547684083555079	85	448	0.9934523159164449	Conservation Score > 0.95, less than 120 strains
WP_017806356	0.18623467202773947	94	275	0.8137653279722605	Conservation Score > 0.80, less than 120 strains
WP_017806357	0.01933752646356694	94	3212	0.9806624735364331	Conservation Score > 0.95, less than 120 strains
WP_017806358	0.008777550053395635	95	4056	0.9912224499466044	Conservation Score > 0.95, less than 120 strains
WP_017806359	0.011840007526883396	95	2138	0.9881599924731166	Conservation Score > 0.95, less than 120 strains
WP_017806362	0.0010860213836321956	88	4875	0.9989139786163678	Conservation Score > 0.95, less than 120 strains
WP_017806363	0.20131496511800656	80	521	0.7986850348819934	Conservation Score < 0.80, less than 120 strains
WP_017806364	0.18601600256514003	89	1511	0.8139839974348599	Conservation Score > 0.80, less than 120 strains
WP_017806365	0.18601600256514003	89	1511	0.8139839974348599	Conservation Score > 0.80, less than 120 strains
WP_017806366	0.020133578682297752	94	4696	0.9798664213177023	Conservation Score > 0.95, less than 120 strains
WP_017806367	0.006839347599164694	94	2214	0.9931606524008353	Conservation Score > 0.95, less than 120 strains
WP_017806368	0.022991593690032786	94	3323	0.9770084063099672	Conservation Score > 0.95, less than 120 strains
WP_017806370	0.12257809721073228	88	2215	0.8774219027892677	Conservation Score > 0.80, less than 120 strains
WP_017806371	0.2157885086437359	90	1194	0.7842114913562641	Conservation Score < 0.80, less than 120 strains
WP_017806372	0.003444639139936244	95	2835	0.9965553608600638	Conservation Score > 0.95, less than 120 strains
WP_017806373	0	88	5205	1	Conservation Score > 0.95, less than 120 strains
WP_017806374	0.003038207753614119	87	3108	0.9969617922463859	Conservation Score > 0.95, less than 120 strains
WP_017806376	0.13510238889019421	89	3576	0.8648976111098058	Conservation Score > 0.80, less than 120 strains
WP_017806377	0.015551955241296676	95	1799	0.9844480447587033	Conservation Score > 0.95, less than 120 strains
WP_017806378	0.004455060841975407	94	707	0.9955449391580246	Conservation Score > 0.95, less than 120 strains
WP_017806379	0.2024923694672279	95	750	0.7975076305327721	Conservation Score < 0.80, less than 120 strains
WP_017806380	0.0018458971869231408	88	1199	0.9981541028130768	Conservation Score > 0.95, less than 120 strains
WP_017806381	0.003550648781342566	95	3938	0.9964493512186574	Conservation Score > 0.95, less than 120 strains
WP_017806382	9.912047759663947e-4	95	5310	0.9990087952240336	Conservation Score > 0.95, less than 120 strains
WP_017806383	0.007328257457546492	95	4626	0.9926717425424535	Conservation Score > 0.95, less than 120 strains
WP_017806384	8.875261686981917e-4	95	4314	0.9991124738313019	Conservation Score > 0.95, less than 120 strains
WP_017806385	0.004982210222715013	88	535	0.99501778977728494	Conservation Score > 0.95, less than 120 strains
WP_017806386	0.012388356004333119	95	1969	0.9876116439956669	Conservation Score > 0.95, less than 120 strains
WP_017806387	0.00864791472193257	88	3171	0.9913520852780674	Conservation Score > 0.95, less than 120 strains
WP_017806388	7.922645063907711e-4	87	1149	0.9992077354936092	Conservation Score > 0.95, less than 120 strains
WP_017806390	0.009475084585603612	88	3394	0.9905249154143964	Conservation Score > 0.95, less than 120 strains
WP_017806391	0.011005451978833888	91	3060	0.9889945480211662	Conservation Score > 0.95, less than 120 strains
WP_017806392	0.013632294783655257	87	3935	0.9863677052163448	Conservation Score > 0.95, less than 120 strains
WP_017806393	0.17382294089910852	96	1959	0.8261770591008915	Conservation Score > 0.80, less than 120 strains
WP_017806396	0.028683562861223914	90	4567	0.9713164371387761	Conservation Score > 0.95, less than 120 strains
WP_017806397	0.1244908872489871	13	3357	0.8755091127510128	Conservation Score > 0.80, less than 120 strains
WP_017806398	0.008722314302874727	93	759	0.9912776856971253	Conservation Score > 0.95, less than 120 strains
WP_017806399	0.007897264664336061	85	2642	0.992102735335664	Conservation Score > 0.95, less than 120 strains
WP_017806400	0.004265600944204271	87	3916	0.9957343990557957	Conservation Score > 0.95, less than 120 strains
WP_017806401	0.0811879447427811	95	681	0.9188120552572189	Conservation Score > 0.80, less than 120 strains
WP_017806402	0.04549344574130515	94	165	0.9545065542586948	Conservation Score > 0.95, less than 120 strains
WP_017806403	0.020467438588261617	94	4069	0.9795325614117384	Conservation Score > 0.95, less than 120 strains
WP_017806404	0.01790648933594197	88	1575	0.982093510664058	Conservation Score > 0.95, less than 120 strains
WP_017806405	0.11997353222538497	95	151	0.880026467774615	Conservation Score > 0.80, less than 120 strains
WP_017806407	0.12210014644779345	95	4809	0.8778998535522066	Conservation Score > 0.80, less than 120 strains
WP_017806408	0.003573535245200122	95	3902	0.9964264647547999	Conservation Score > 0.95, less than 120 strains
WP_017806409	0.013258579984027338	94	3479	0.9867414200159726	Conservation Score > 0.95, less than 120 strains
WP_017806410	0.012739475696482956	88	2541	0.9872605243035171	Conservation Score > 0.95, less than 120 strains
WP_017806412	0.0026208870592081923	87	2960	0.9973791129407918	Conservation Score > 0.95, less than 120 strains
WP_017806413	0.004550792988222913	88	1783	0.9954492070117771	Conservation Score > 0.95, less than 120 strains
WP_017806415	0.013196965127513607	95	85	0.9868030348724864	Conservation Score > 0.95, less than 120 strains
WP_017806416	0.011693502946159895	88	1580	0.9883064970538401	Conservation Score > 0.95, less than 120 strains
WP_017806417	0.008388444682149585	88	3345	0.9916115553178504	Conservation Score > 0.95, less than 120 strains
WP_017806418	0.009289154280858398	88	3968	0.9907108457191416	Conservation Score > 0.95, less than 120 strains
WP_017806419	0.019182801863679565	85	2515	0.9808171981363204	Conservation Score > 0.95, less than 120 strains
WP_017806420	0.07450855246363408	95	4547	0.9254914475363659	Conservation Score > 0.80, less than 120 strains
WP_017806421	0.0049783802547171616	76	1578	0.9950216197452828	Conservation Score > 0.95, less than 120 strains
WP_017806422	3.155907315445001e-4	76	4883	0.9996844092684555	Conservation Score > 0.95, less than 120 strains
WP_017806423	0.0013704800396079464	76	2096	0.9986295199603921	Conservation Score > 0.95, less than 120 strains
WP_017806424	0.0010786185102343734	76	656	0.9989213814897656	Conservation Score > 0.95, less than 120 strains
WP_017806425	0.0028825212938660837	74	835	0.9971174787061339	Conservation Score > 0.95, less than 120 strains
WP_017806426	9.490332055156561e-4	76	774	0.9990509667944844	Conservation Score > 0.95, less than 120 strains
WP_017806427	0.01480673302179481	87	2746	0.9851932669782052	Conservation Score > 0.95, less than 120 strains
WP_017806428	0.0016820949415198773	87	4941	0.9983179050584802	Conservation Score > 0.95, less than 120 strains
WP_017806429	0.005360618892167744	88	1758	0.9946393811078322	Conservation Score > 0.95, less than 120 strains
WP_017806430	0.0029856300845019076	85	2869	0.9970143699154981	Conservation Score > 0.95, less than 120 strains
WP_017806431	0.18571742673269062	86	3807	0.8142825732673094	Conservation Score > 0.80, less than 120 strains
WP_017806432	0.040520970915990204	75	462	0.9594790290840098	Conservation Score > 0.95, less than 120 strains
WP_017806433	0.0012035347555763296	92	1445	0.9987964652444237	Conservation Score > 0.95, less than 120 strains
WP_017806434	0.0025441886750773622	92	2579	0.9974558113249227	Conservation Score > 0.95, less than 120 strains
WP_017806435	0.1217698280888911	10	3014	0.8782301719111089	Conservation Score > 0.80, less than 120 strains
WP_017806436	0.004237830011131825	8	5607	0.9957621699888681	Conservation Score > 0.95, less than 120 strains
WP_017806437	0.21847866341088357	98	1133	0.7815213365891165	Conservation Score < 0.80, less than 120 strains
WP_017806438	0.07021430280613028	17	4926	0.9297856971938697	Conservation Score > 0.80, less than 120 strains
WP_017806439	0.19532769383623233	29	2886	0.8046723061637677	Conservation Score > 0.80, less than 120 strains
WP_017806440	0.10901379741175073	61	4967	0.8909862025882492	Conservation Score > 0.80, less than 120 strains
WP_017806441	0.0016155867935309506	60	5692	0.9983844132064691	Conservation Score > 0.95, less than 120 strains
WP_017806442	0.00121245869128406	12	5168	0.9987875413087159	Conservation Score > 0.95, less than 120 strains
WP_017806443	0.08957482881494949	34	4328	0.9104251711850505	Conservation Score > 0.80, less than 120 strains
WP_017806444	0.0227984484193012	6	2897	0.9772015515806988	Conservation Score > 0.95, less than 120 strains
WP_017806445	0.07639793306532239	10	3700	0.9236020669346776	Conservation Score > 0.80, less than 120 strains
WP_017806446	0.005797696732242602	84	5330	0.9942023032677574	Conservation Score > 0.95, less than 120 strains
WP_017806447	0.10026018122606113	93	5661	0.8997398187739388	Conservation Score > 0.80, less than 120 strains
WP_017806449	6.069713791145862e-4	6	2616	0.9993930286208854	Conservation Score > 0.95, less than 120 strains
WP_017806450	0.002089071683507094	6	5359	0.9979109283164929	Conservation Score > 0.95, less than 120 strains
WP_017806451	0.0019386181859743813	6	3854	0.9980613818140256	Conservation Score > 0.95, less than 120 strains
WP_017806452	0.015580557247123183	12	3803	0.9844194427528768	Conservation Score > 0.95, less than 120 strains
WP_017806453	0.007502253705097758	11	5496	0.9924977462949023	Conservation Score > 0.95, less than 120 strains
WP_017806454	0.010121748461068808	74	3983	0.9898782515389312	Conservation Score > 0.95, less than 120 strains
WP_017806455	0	5	2464	1	Conservation Score > 0.95, less than 120 strains
WP_017806456	0.2065278892638115	80	2193	0.7934721107361885	Conservation Score < 0.80, less than 120 strains
WP_017806457	0.2065278892638115	80	2193	0.7934721107361885	Conservation Score < 0.80, less than 120 strains
WP_017806458	0.06853786024749059	23	2024	0.9314621397525094	Conservation Score > 0.80, less than 120 strains
WP_017806459	0.04559851523620917	21	5281	0.9544014847637908	Conservation Score > 0.95, less than 120 strains
WP_017806460	0	5	3511	1	Conservation Score > 0.95, less than 120 strains
WP_017806461	0.07141783871069068	23	4081	0.9285821612893093	Conservation Score > 0.80, less than 120 strains
WP_017806462	0.024255871652618225	17	5184	0.9757441283473818	Conservation Score > 0.95, less than 120 strains
WP_017806463	0.21140045989057296	12	2961	0.788599540109427	Conservation Score < 0.80, less than 120 strains
WP_017806464	0.051666506182373555	16	4067	0.9483334938176264	Conservation Score > 0.80, less than 120 strains
WP_017806465	0.009830628320095524	16	5567	0.9901693716799045	Conservation Score > 0.95, less than 120 strains
WP_017806466	0.21758032234692037	68	3263	0.7824196776530796	Conservation Score < 0.80, less than 120 strains
WP_017806467	0.005099588483791748	9	4192	0.9949004115162082	Conservation Score > 0.95, less than 120 strains
WP_017806468	0.0030365950658816604	12	4650	0.9969634049341184	Conservation Score > 0.95, less than 120 strains
WP_017806469	0.0010389693611843945	12	4905	0.9989610306388156	Conservation Score > 0.95, less than 120 strains
WP_017806471	0.1082380820021874	84	4583	0.8917619179978126	Conservation Score > 0.80, less than 120 strains
WP_017806472	0.1916329240051382	114	4173	0.8083670759948618	Conservation Score > 0.80, less than 120 strains
WP_017806475	0.022537047596261725	88	5103	0.9774629524037383	Conservation Score > 0.95, less than 120 strains
WP_017806476	0.05420965438220712	70	3544	0.9457903456177928	Conservation Score > 0.80, less than 120 strains
WP_017806477	0.0029630801450095	87	1784	0.9970369198549905	Conservation Score > 0.95, less than 120 strains
WP_017806479	0.016995519421436248	94	318	0.9830044805785637	Conservation Score > 0.95, less than 120 strains
WP_017806480	0.015976859557680915	2	3614	0.9840231404423191	Conservation Score > 0.95, less than 120 strains
WP_017806481	0	5	1544	1	Conservation Score > 0.95, less than 120 strains
WP_017806482	0	4	2810	1	Conservation Score > 0.95, less than 120 strains
WP_017806484	0.0033005987097602285	64	1150	0.9966994012902398	Conservation Score > 0.95, less than 120 strains
WP_017806485	0.00127973168511251	53	3699	0.9987202683148875	Conservation Score > 0.95, less than 120 strains
WP_017806486	0.0010685011204506262	53	4229	0.9989314988795494	Conservation Score > 0.95, less than 120 strains
WP_017806487	0.0624833713720656	53	4319	0.9375166286279344	Conservation Score > 0.80, less than 120 strains
WP_017806488	0.04306407030358422	53	2474	0.9569359296964157	Conservation Score > 0.95, less than 120 strains
WP_017806489	0.033192314090643764	53	4459	0.9668076859093563	Conservation Score > 0.95, less than 120 strains
WP_017806490	0	53	5763	1	Conservation Score > 0.95, less than 120 strains
WP_017806491	0.04912760004351267	53	3320	0.9508723999564873	Conservation Score > 0.95, less than 120 strains
WP_017806492	0.0017179922477757734	53	4320	0.9982820077522242	Conservation Score > 0.95, less than 120 strains
WP_017806493	0.02850902106751014	64	3154	0.9714909789324898	Conservation Score > 0.95, less than 120 strains
WP_017806494	0.0034953782261108674	95	369	0.9965046217738891	Conservation Score > 0.95, less than 120 strains
WP_017806495	0.009688801083650245	13	5437	0.9903111989163498	Conservation Score > 0.95, less than 120 strains
WP_017806496	0.005035081429843125	24	4984	0.9949649185701569	Conservation Score > 0.95, less than 120 strains
WP_017806497	0.004166347933005335	24	4881	0.9958336520669947	Conservation Score > 0.95, less than 120 strains
WP_017806498	0	5	591	1	Conservation Score > 0.95, less than 120 strains
WP_017806499	0.06371047693277929	17	518	0.9362895230672207	Conservation Score > 0.80, less than 120 strains
WP_017806500	0.007871365646097646	93	2145	0.9921286343539023	Conservation Score > 0.95, less than 120 strains
WP_017806501	5.949204274516575e-4	88	3940	0.9994050795725483	Conservation Score > 0.95, less than 120 strains
WP_017806502	0.17095736814136428	89	1371	0.8290426318586357	Conservation Score > 0.80, less than 120 strains
WP_017806503	0.0775044359969674	88	1619	0.9224955640030326	Conservation Score > 0.80, less than 120 strains
WP_017806504	0.17964678452589358	89	1920	0.8203532154741064	Conservation Score > 0.80, less than 120 strains
WP_017806505	0.19079215489020823	89	2298	0.8092078451097917	Conservation Score > 0.80, less than 120 strains
WP_017806506	0.2139236843694544	96	928	0.7860763156305456	Conservation Score < 0.80, less than 120 strains
WP_017806508	0	88	5333	1	Conservation Score > 0.95, less than 120 strains
WP_017806509	0.008998786897404056	95	1174	0.9910012131025959	Conservation Score > 0.95, less than 120 strains
WP_017806510	0.0039724393782514696	95	3817	0.9960275606217486	Conservation Score > 0.95, less than 120 strains
WP_017806511	0.001786509737113887	88	3969	0.9982134902628861	Conservation Score > 0.95, less than 120 strains
WP_017806512	0.07963197330950508	88	1588	0.9203680266904949	Conservation Score > 0.80, less than 120 strains
WP_017806513	0.003135776866143561	88	3695	0.9968642231338565	Conservation Score > 0.95, less than 120 strains
WP_017806514	0.004730323054022014	77	3083	0.995269676945978	Conservation Score > 0.95, less than 120 strains
WP_017806515	0.012192446769945799	94	2129	0.9878075532300542	Conservation Score > 0.95, less than 120 strains
WP_017806518	0.013568713765740294	97	5141	0.9864312862342597	Conservation Score > 0.95, less than 120 strains
WP_017806519	0.10490580210228907	88	937	0.8950941978977109	Conservation Score > 0.80, less than 120 strains
WP_017806520	0.011768273900218264	88	4628	0.9882317260997817	Conservation Score > 0.95, less than 120 strains
WP_017806521	0.002917653544811939	96	1347	0.997082346455188	Conservation Score > 0.95, less than 120 strains
WP_017806522	0.004591854037266791	75	4099	0.9954081459627332	Conservation Score > 0.95, less than 120 strains
WP_017806523	0.17496313902298813	95	468	0.8250368609770119	Conservation Score > 0.80, less than 120 strains
WP_017806524	0.009825078206181974	91	2641	0.990174921793818	Conservation Score > 0.95, less than 120 strains
WP_017806525	0.016744613461463238	95	2747	0.9832553865385367	Conservation Score > 0.95, less than 120 strains
WP_017806526	0.010405154258334371	94	990	0.9895948457416657	Conservation Score > 0.95, less than 120 strains
WP_017806527	0.18760944675638852	89	3610	0.8123905532436115	Conservation Score > 0.80, less than 120 strains
WP_017806528	0.22098093846674663	83	285	0.7790190615332534	Conservation Score < 0.80, less than 120 strains
WP_017806529	0.22098093846674663	83	285	0.7790190615332534	Conservation Score < 0.80, less than 120 strains
WP_017806530	0.22098093846674663	83	285	0.7790190615332534	Conservation Score < 0.80, less than 120 strains
WP_017806532	0.17118999110015795	96	1504	0.828810008899842	Conservation Score > 0.80, less than 120 strains
WP_017806534	0.01313205810785307	79	1954	0.9868679418921469	Conservation Score > 0.95, less than 120 strains
WP_017806535	0.0015152675224662786	79	3305	0.9984847324775338	Conservation Score > 0.95, less than 120 strains
WP_017806536	0.09092185229177453	85	1297	0.9090781477082255	Conservation Score > 0.80, less than 120 strains
WP_017806537	0.17077235701571028	96	276	0.8292276429842897	Conservation Score > 0.80, less than 120 strains
WP_017806538	0.009331617243483331	95	1184	0.9906683827565167	Conservation Score > 0.95, less than 120 strains
WP_017806539	0.014468326145236087	88	3857	0.9855316738547639	Conservation Score > 0.95, less than 120 strains
WP_017806540	0.035889496779747496	95	3653	0.9641105032202525	Conservation Score > 0.95, less than 120 strains
WP_017806541	0.004561758379792282	95	671	0.9954382416202077	Conservation Score > 0.95, less than 120 strains
WP_017806542	0.01804533370372319	91	3235	0.9819546662962768	Conservation Score > 0.95, less than 120 strains
WP_017806543	0	14	5066	1	Conservation Score > 0.95, less than 120 strains
WP_017806546	0.03291293670927856	95	3648	0.9670870632907215	Conservation Score > 0.95, less than 120 strains
WP_017806547	0.20918763960696624	96	148	0.7908123603930337	Conservation Score < 0.80, less than 120 strains
WP_017806548	0.013558362778162327	94	1636	0.9864416372218376	Conservation Score > 0.95, less than 120 strains
WP_017806549	0.07663714548492102	95	1489	0.9233628545150789	Conservation Score > 0.80, less than 120 strains
WP_017806550	0.10290695934919829	95	1370	0.8970930406508018	Conservation Score > 0.80, less than 120 strains
WP_017806551	0.007175397731634822	71	4864	0.9928246022683652	Conservation Score > 0.95, less than 120 strains
WP_017806553	0.14288493741400385	31	4281	0.8571150625859961	Conservation Score > 0.80, less than 120 strains
WP_017806554	0.001909619464648428	88	2388	0.9980903805353516	Conservation Score > 0.95, less than 120 strains
WP_017806555	0.016028866188286823	94	3808	0.9839711338117132	Conservation Score > 0.95, less than 120 strains
WP_017806556	9.684674414690941e-4	88	4811	0.9990315325585309	Conservation Score > 0.95, less than 120 strains
WP_017806557	0.00940572897670632	94	422	0.9905942710232937	Conservation Score > 0.95, less than 120 strains
WP_017806559	0.004357825410011637	88	4876	0.9956421745899884	Conservation Score > 0.95, less than 120 strains
WP_017806561	0.012672119385337757	95	751	0.9873278806146623	Conservation Score > 0.95, less than 120 strains
WP_017806562	0.0034740397982366096	88	3789	0.9965259602017634	Conservation Score > 0.95, less than 120 strains
WP_017806564	0.005324858711729339	95	3999	0.9946751412882706	Conservation Score > 0.95, less than 120 strains
WP_017806567	0.1430348540003198	109	2991	0.8569651459996802	Conservation Score > 0.80, less than 120 strains
WP_017806569	0.00693086226001202	88	966	0.993069137739988	Conservation Score > 0.95, less than 120 strains
WP_017806570	0.01307979940079436	95	5044	0.9869202005992056	Conservation Score > 0.95, less than 120 strains
WP_017806571	0.0036062099315967806	88	1874	0.9963937900684032	Conservation Score > 0.95, less than 120 strains
WP_017806573	0.13031230584005063	87	3193	0.8696876941599494	Conservation Score > 0.80, less than 120 strains
WP_017806576	0.007889618665643784	88	4258	0.9921103813343563	Conservation Score > 0.95, less than 120 strains
WP_017806577	0.00970935122488736	88	1206	0.9902906487751126	Conservation Score > 0.95, less than 120 strains
WP_017806579	0.0013403545534587372	87	4093	0.9986596454465413	Conservation Score > 0.95, less than 120 strains
WP_017806580	0.015046677154347265	88	2822	0.9849533228456527	Conservation Score > 0.95, less than 120 strains
WP_017806581	0.03621554599368889	88	897	0.9637844540063111	Conservation Score > 0.95, less than 120 strains
WP_017806582	0.004107816041481628	95	3751	0.9958921839585184	Conservation Score > 0.95, less than 120 strains
WP_017806584	0.003689226533682134	88	3172	0.9963107734663179	Conservation Score > 0.95, less than 120 strains
WP_017806585	5.861402815802952e-4	25	4739	0.9994138597184197	Conservation Score > 0.95, less than 120 strains
WP_017806586	0	25	4417	1	Conservation Score > 0.95, less than 120 strains
WP_017806587	0.006207782073617704	87	903	0.9937922179263823	Conservation Score > 0.95, less than 120 strains
WP_017806588	0.02885705763292719	95	1019	0.9711429423670728	Conservation Score > 0.95, less than 120 strains
WP_017806589	0.201861119544862	72	862	0.798138880455138	Conservation Score < 0.80, less than 120 strains
WP_017806591	0.20287027424358653	92	1117	0.7971297257564135	Conservation Score < 0.80, less than 120 strains
